year,value,source,notes
1990,36930198,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,40157243,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,47548446,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,50268738,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,55652650,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,54575868,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,57012797,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,60299817,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,63473491,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,71010968,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,80305301,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,89826325,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,99970749,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,108528336,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,113968921,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,124000000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,128307129,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,146329067,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,140605118,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,138848263,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,145464731,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,147464574,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,154963549,CEPALStat: 733,"CEPALStat: 6432,6495"
