year,value,source,notes
1990,91928187,Economic Commission for Latin America and the Caribbean,
1991,92244665,Economic Commission for Latin America and the Caribbean,
1992,94109007,Economic Commission for Latin America and the Caribbean,
1993,101198111,Economic Commission for Latin America and the Caribbean,
1994,116089833,Economic Commission for Latin America and the Caribbean,
1995,116711281,Economic Commission for Latin America and the Caribbean,
1996,121573532,Economic Commission for Latin America and the Caribbean,
1997,122350341,Economic Commission for Latin America and the Caribbean,
1998,125785564,Economic Commission for Latin America and the Caribbean,
1999,132874668,Economic Commission for Latin America and the Caribbean,
2000,135159063,Economic Commission for Latin America and the Caribbean,
2001,147949203,Economic Commission for Latin America and the Caribbean,
2002,142623293,Economic Commission for Latin America and the Caribbean,
2003,149932247,Economic Commission for Latin America and the Caribbean,
2004,163788678,Economic Commission for Latin America and the Caribbean,
2005,160613587,Economic Commission for Latin America and the Caribbean,
2006,153275980,Economic Commission for Latin America and the Caribbean,
2007,175247141,Economic Commission for Latin America and the Caribbean,
2008,179182015,Economic Commission for Latin America and the Caribbean,
2009,180478973,Economic Commission for Latin America and the Caribbean,
2010,182342787,Economic Commission for Latin America and the Caribbean,
2011,174759432,Economic Commission for Latin America and the Caribbean,
2012,168764808,Economic Commission for Latin America and the Caribbean,
