key,value
name,"Cuba - Annual Gross Domestic Product (GDP) by activity: Transport, storage and communications [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Cuba: Transport, storage and communications"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/tsc/gdp-sec-tsc_cub_cepalstat.csv
filehash,5f2b3e2c78fab31e3b554f8adc11d8128a93ff0c
category,Economy
type,GDP
columns,"year,value,source,notes"
