key,value
name,"Suriname - Transport, storage and communications [CEPALStat]"
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,"Transport, storage and communications [2216]"
description,"Sectoral GDP: Transport, storage and communications"
category,Economic
type,GDP
file,gdp-sec--tsc_sur_cepalstat.csv
filehash,a098e2ebc4a8555b503996d5e5d23f5d533f16d9
columns,"year,value,source,notes"
