year,value,source,notes
1990,67955602,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,67955602,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,70064569,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,74282503,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,80609404,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,87873624,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,97481140,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,106151337,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,102870722,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,104979689,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,112478238,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,118570809,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,123960392,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,130052963,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,134739556,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,147393358,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,162156127,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,188590711,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,203049301,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,205599122,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,219870436,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,237642352,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,266660371,CEPALStat: 733,"CEPALStat: 6432,6495"
