year,value,source,notes
1990,328378494,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,341167911,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,336301314,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,334413074,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,331804578,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,401483540,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,447968699,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,529912519,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,612710398,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,617392466,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,672631721,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,724637756,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,794304491,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,837480176,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,830800222,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,894427547,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,946631845,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,991713910,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1075640364,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1070195744,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1097007067,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1107286266,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1248144840,CEPALStat: 733,"CEPALStat: 6432,6495"
