key,value
name,"Dominican Republic - Annual Gross Domestic Product (GDP) by activity: Transport, storage and communications [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Dominican Republic: Transport, storage and communications"
file,gdp-sec-tsc_dom_cepalstat.csv
filehash,94bd7dda8fef33ed3ffafe595153651ca414ed11
category,Economy
type,GDP
columns,"year,value,source,notes"
