key,value
name,"Bahamas - Annual Gross Domestic Product (GDP) by activity: Transport, storage and communications [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Bahamas: Transport, storage and communications"
file,gdp-sec-tsc_bhs_cepalstat.csv
filehash,ea2511d9f536aeab80729d285c34db00c2f3eb35
category,Economy
type,GDP
columns,"year,value,source,notes"
