year,value,source,notes
1990,486313416,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,506279639,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,533756386,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,583427442,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,612856653,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,672663316,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,735879501,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,782066170,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,832160113,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,888605725,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,946138497,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,991693289,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1053044533,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1097914795,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1110193634,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1126450088,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1174194771,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1198667281,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1162048519,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1121112575,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1091145432,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1070570708,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1069988059,CEPALStat: 733,"CEPALStat: 6432,6495"
