key,value
name,Antigua and Barbuda - Annual Gross Domestic Product (GDP) by activity: Total value added [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Antigua and Barbuda: Total value added
file,gdp-sec-tva_atg_cepalstat.csv
filehash,ef07ec4ace858aec10941d671e9054b5a5de1304
category,Economy
type,GDP
columns,"year,value,source,notes"
