key,value
name,Saint Kitts and Nevis - Annual Gross Domestic Product (GDP) by activity: Total value added [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Kitts and Nevis: Total value added
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/tva/gdp-sec-tva_kna_cepalstat.csv
filehash,5629c4ad464ba339770e6a27e19e680b67162bad
category,Economy
type,GDP
columns,"year,value,source,notes"
