year,value,source,notes
1990,234745177,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,242000684,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,247327139,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,251379645,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,256223071,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,259654756,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,266871441,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,271270943,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,281172116,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,285205675,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,289830424,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,291980153,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,285148238,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,302686778,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,305117212,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,299856181,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,310709175,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,322828176,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,348428389,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,345873888,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,348249411,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,354434663,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,353821004,CEPALStat: 733,"CEPALStat: 6432,6495"
