key,value
name,Jamaica - Total value added [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Total value added [2216]
description,Sectoral GDP: Total value added
category,Economic
type,GDP
file,gdp-sec--tva_jam_cepalstat.csv
filehash,808f56e2acd62302f722549704be2cb6ea270f14
columns,"year,value,source,notes"
