year,value,source,notes
1990,247644248,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,252408611,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,263218392,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,279749509,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,297064087,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,312838599,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,331910994,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,356227424,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,360706928,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,377072652,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,410329871,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,430648948,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,436828879,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,417099786,CEPALStat: 733,"CEPALStat: 6495,6432"
2004,432658064,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,469996541,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,493266210,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,516941528,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,533760365,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,514295427,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,494132918,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,484951074,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,480554806,CEPALStat: 733,"CEPALStat: 6432,6495"
