key,value
name,Cuba - Annual Gross Domestic Product (GDP) by activity: Total value added [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Cuba: Total value added
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/tva/gdp-sec-tva_cub_cepalstat.csv
filehash,2e7aa46ee8bf7d2a8f30ed1af0a248608fc9a503
category,Economy
type,GDP
columns,"year,value,source,notes"
