year,value,source,notes
1990,562576762,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,566138456,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,608974066,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,618644975,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,633542897,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,645889975,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,655952130,CEPALStat: 733,"CEPALStat: 6495,6432"
1997,696539033,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,725546158,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,755777227,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,758230823,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,736478155,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,724663062,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,756364112,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,806950647,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,798262507,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,864983292,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,881702282,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,921019038,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,916947330,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,918679197,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,932113074,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,930505994,CEPALStat: 733,"CEPALStat: 6495,6432"
