year,value,source,notes
1990,274642653,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,279473332,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,299012997,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,306332119,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,304124314,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,325410817,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,331464302,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,345269996,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,361807887,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,376894139,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,385202545,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,391426186,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,415196601,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,445041121,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,464990101,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,479179137,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,507666104,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,521806411,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,519938517,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,509969410,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,498451209,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,500234171,CEPALStat: 733,"CEPALStat: 6495,6432"
2012,508105164,CEPALStat: 733,"CEPALStat: 6432,6495"
