year,value,source,notes
1990,765645898,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,813581376,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,864822553,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,946533088,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1023713526,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1062414227,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,1146392118,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1185249968,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1173461155,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1186245946,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,1190900623,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1246582026,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1214489975,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1201896291,CEPALStat: 733,"CEPALStat: 6495,6432"
2004,1215078442,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1204463967,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1254788965,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1339255264,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1368923652,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1412627655,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1480127583,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1560377304,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1638372183,CEPALStat: 733,"CEPALStat: 6432,6495"
