year,value,source,notes
1990,528961490,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,542863084,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,549030994,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,584791040,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,624072285,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,589591779,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,626497475,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,669319870,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,702985555,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,735472859,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,756430332,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,723805531,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,741014633,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,783863802,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,809679938,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,866350764,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,973370477,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1041644121,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1057344888,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,944038997,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,865571375,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,848897226,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,871946200,CEPALStat: 733,"CEPALStat: 6432,6495"
