key,value
name,Saint Kitts and Nevis - Annual Gross Domestic Product (GDP) by activity: Hotels and restaurants [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Kitts and Nevis: Hotels and restaurants
file,gdp-sec-hr_kna_cepalstat.csv
filehash,94a1a44b6207acf663e1b13a231bef7ac85a8d4d
category,Economy
type,GDP
columns,"year,value,source,notes"
