year,value,source,notes
2000,4470390,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,5050494,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,5752668,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,5399598,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,5685854,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,5547664,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,6050513,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,6053581,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,6150368,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,5901241,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,5932084,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,6421433,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,6320039,CEPALStat: 733,"CEPALStat: 6432,6495"
