year,value,source,notes
2002,1785476513,Economic Commission for Latin America and the Caribbean,
2003,2006920883,Economic Commission for Latin America and the Caribbean,
2004,2080779904,Economic Commission for Latin America and the Caribbean,
2005,2171200000,Economic Commission for Latin America and the Caribbean,
2006,2151357548,Economic Commission for Latin America and the Caribbean,
2007,2255960528,Economic Commission for Latin America and the Caribbean,
2008,2485811811,Economic Commission for Latin America and the Caribbean,
2009,2736423116,Economic Commission for Latin America and the Caribbean,
2010,2934503539,Economic Commission for Latin America and the Caribbean,
2011,3200369445,Economic Commission for Latin America and the Caribbean,
2012,3202319281,Economic Commission for Latin America and the Caribbean,
