year,value,source,notes
2000,77665938,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,70538423,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,69968657,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,80393335,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,84997410,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,89315045,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,87355894,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,87887513,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,85043029,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,84278678,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,90352119,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,88534301,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,90866235,CEPALStat: 733,"CEPALStat: 6432,6495"
