year,value,source,notes
1990,463445905,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,438415275,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,430071732,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,447138070,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,489235039,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,494165314,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,502508858,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,512369409,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,544605826,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,545743582,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,596184094,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,560913661,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,545364330,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,583668779,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,508956141,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,481650000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,568877952,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,495682322,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,498337086,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,481270748,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,498337086,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,497578582,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,478995236,CEPALStat: 733,"CEPALStat: 6432,6495"
