year,value,source,notes
2002,404529897,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,422767766,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,440784886,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,459922553,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,505902481,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,508098791,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,519019168,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,529395098,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,547186076,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,558140376,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,568059125,CEPALStat: 733,"CEPALStat: 6432,6495"
