key,value
name,Saint Lucia - Annual Gross Domestic Product (GDP) by activity: Financial intermediation services indirectly measured (FISIM) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Lucia: Financial intermediation services indirectly measured (FISIM)
file,gdp-sec-fisim_lca_cepalstat.csv
filehash,2a6b57ceffbde442035c41855d0377698741f1b2
category,Economy
type,GDP
columns,"year,value,source,notes"
