year,value,source,notes
1990,10973218,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,10781285,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,11694032,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,12159929,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,12486058,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,12812186,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,13184904,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,14070110,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,15747342,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,16865496,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,16399598,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,24273269,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,34196890,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,45331845,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,47195436,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,46450000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,50922617,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,60100802,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,58982647,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,70350551,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,77618243,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,70831390,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,66510728,CEPALStat: 733,"CEPALStat: 6432,6495"
