year,value,source,notes
1990,168221149,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,189594297,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,241966430,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,248528691,CEPALStat: 733,"CEPALStat: 6495,6432"
1994,381719188,CEPALStat: 733,"CEPALStat: 6495,6432"
1995,422029389,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,460023095,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,415763901,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,415483356,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,428359001,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,436091335,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,465571796,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,491439944,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,467375109,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,465898780,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,472591027,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,470008453,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,479287282,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,468268283,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,488197449,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,426397229,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,408753913,CEPALStat: 733,"CEPALStat: 6495,6432"
2012,396798527,CEPALStat: 733,"CEPALStat: 6495,6432"
