key,value
name,Dominica - Annual Gross Domestic Product (GDP) by activity: Financial intermediation services indirectly measured (FISIM) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Dominica: Financial intermediation services indirectly measured (FISIM)
file,gdp-sec-fisim_dma_cepalstat.csv
filehash,286c3d55f44904bf175138bfaddf79b6455dd8f1
category,Economy
type,GDP
columns,"year,value,source,notes"
