year,value,source,notes
1990,33954922,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,64568834,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,109046283,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,137758849,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,169474574,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,178692859,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,183379859,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,197351395,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,239314439,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,269107824,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,309261525,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,298682274,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,257708775,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,331419216,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,367351440,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,416575000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,366302099,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,369318955,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,452338442,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,363901538,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,454784333,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,526731726,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,549073630,CEPALStat: 733,"CEPALStat: 6432,6495"
