year,value,source,notes
1990,5542831,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,5600833,CEPALStat: 733,"CEPALStat: 6495,6432"
1992,5863656,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,6216200,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,6724625,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,6962072,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,7505842,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,8060488,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,8498223,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,9012992,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,9437133,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,10454503,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,10669896,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,10144714,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,10383427,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,12494999,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,15767764,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,19849158,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,21934671,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,22925000,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,22374953,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,22923033,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,22936944,CEPALStat: 733,"CEPALStat: 6432,6495"
