key,value
name,Belize - Annual Gross Domestic Product (GDP) by activity: Financial intermediation services indirectly measured (FISIM) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Belize: Financial intermediation services indirectly measured (FISIM)
file,gdp-sec-fisim_blz_cepalstat.csv
filehash,46459e8bc44f88f8969c4234b7627e98edba8aa8
category,Economy
type,GDP
columns,"year,value,source,notes"
