year,value,source,notes
1990,265608414,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,285238711,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,299249649,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,306217655,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,314384458,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,263729300,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,296379204,CEPALStat: 733,"CEPALStat: 6495,6432"
1997,400393044,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,420874534,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,388827026,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,444970404,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,402360874,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,399650088,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,439107076,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,512358521,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,469588352,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,536032714,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,635187220,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,616894439,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,618320111,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,571815081,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,563200808,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,580087997,CEPALStat: 733,"CEPALStat: 6432,6495"
