key,value
name,Dominica - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Dominica from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_dma_desa.csv
filehash,3fba457d9b1eed5f272783e542a243d09d8dd8bc
category,Demographics
type,Population
columns,"year,estimated-population"
