key,value
name,U.S. Virgin Islands - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for U.S. Virgin Islands from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_vir_desa.csv
filehash,4c8e70f025afc5d2dbf1104c2344eb056c4266f5
category,Demographics
type,Population
columns,"year,estimated-population"
