key,value
name,Trinidad and Tobago - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Trinidad and Tobago from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_tto_desa.csv
filehash,f45c58bfac1cc39b536d15318829132435f0692c
category,Demographics
type,Population
columns,"year,estimated-population"
