key,value
name,Dominican Republic - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Dominican Republic from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_dom_desa.csv
filehash,390c64178d50e895d1a87d4ec562da2f164fc0e5
category,Demographics
type,Population
columns,"year,value"
