key,value
name,Haiti - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Haiti from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_hti_desa.csv
filehash,5c9a827b20023e9314e81ac69fd813c61ebf3a61
category,Demographics
type,Population
columns,"year,value"
