key,value
name,British Virgin Islands - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for British Virgin Islands from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_vgb_desa.csv
filehash,31a072a5e7602aca0643cac2df259b68b0fb615e
category,Demographics
type,Population
columns,"year,value"
