key,value
name,Belize - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Belize from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_blz_desa.csv
filehash,4c77de186b2c959b5dac356e7d60be4bad054526
category,Demographics
type,Population
columns,"year,estimated-population"
