key,value
name,Turks and Caicos Islands - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Turks and Caicos Islands from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_tca_desa.csv
filehash,1fd24533700010700a7a079cd700a30661a00e4b
category,Demographics
type,Population
columns,"year,estimated-population"
